"Plot Title: 10816960"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10816960, SEN S/N: 10816960)","Coupler Detached (LGR S/N: 10816960)","Coupler Attached (LGR S/N: 10816960)","Host Connected (LGR S/N: 10816960)","Stopped (LGR S/N: 10816960)","End Of File (LGR S/N: 10816960)"
76,07/05/22 12:45:00 PM,93.045,,,,,
77,07/05/22 01:00:00 PM,90.891,,,,,
78,07/05/22 01:15:00 PM,89.407,,,,,
79,07/05/22 01:30:00 PM,96.145,,,,,
80,07/05/22 01:45:00 PM,98.429,,,,,
81,07/05/22 02:00:00 PM,89.040,,,,,
82,07/05/22 02:15:00 PM,91.263,,,,,
83,07/05/22 02:30:00 PM,89.177,,,,,
84,07/05/22 02:45:00 PM,89.085,,,,,
85,07/05/22 03:00:00 PM,81.909,,,,,
86,07/05/22 03:15:00 PM,77.160,,,,,
87,07/05/22 03:30:00 PM,74.467,,,,,
88,07/05/22 03:45:00 PM,78.208,,,,,
89,07/05/22 04:00:00 PM,84.227,,,,,
90,07/05/22 04:15:00 PM,84.677,,,,,
91,07/05/22 04:30:00 PM,83.467,,,,,
92,07/05/22 04:45:00 PM,82.486,,,,,
93,07/05/22 05:00:00 PM,81.597,,,,,
94,07/05/22 05:15:00 PM,79.655,,,,,
95,07/05/22 05:30:00 PM,78.602,,,,,
96,07/05/22 05:45:00 PM,78.033,,,,,
97,07/05/22 06:00:00 PM,77.815,,,,,
98,07/05/22 06:15:00 PM,77.639,,,,,
99,07/05/22 06:30:00 PM,77.203,,,,,
100,07/05/22 06:45:00 PM,76.768,,,,,
101,07/05/22 07:00:00 PM,76.464,,,,,
102,07/05/22 07:15:00 PM,76.028,,,,,
103,07/05/22 07:30:00 PM,75.594,,,,,
104,07/05/22 07:45:00 PM,75.204,,,,,
105,07/05/22 08:00:00 PM,74.986,,,,,
106,07/05/22 08:15:00 PM,74.899,,,,,
107,07/05/22 08:30:00 PM,74.813,,,,,
108,07/05/22 08:45:00 PM,74.727,,,,,
109,07/05/22 09:00:00 PM,74.554,,,,,
110,07/05/22 09:15:00 PM,74.206,,,,,
111,07/05/22 09:30:00 PM,73.818,,,,,
112,07/05/22 09:45:00 PM,73.299,,,,,
113,07/05/22 10:00:00 PM,72.783,,,,,
114,07/05/22 10:15:00 PM,72.264,,,,,
115,07/05/22 10:30:00 PM,71.791,,,,,
116,07/05/22 10:45:00 PM,71.317,,,,,
117,07/05/22 11:00:00 PM,70.930,,,,,
118,07/05/22 11:15:00 PM,70.543,,,,,
119,07/05/22 11:30:00 PM,70.158,,,,,
120,07/05/22 11:45:00 PM,69.814,,,,,
121,07/06/22 12:00:00 AM,69.427,,,,,
122,07/06/22 12:15:00 AM,68.999,,,,,
123,07/06/22 12:30:00 AM,68.614,,,,,
124,07/06/22 12:45:00 AM,68.185,,,,,
125,07/06/22 01:00:00 AM,67.714,,,,,
126,07/06/22 01:15:00 AM,67.242,,,,,
127,07/06/22 01:30:00 AM,66.729,,,,,
128,07/06/22 01:45:00 AM,66.173,,,,,
129,07/06/22 02:00:00 AM,65.658,,,,,
130,07/06/22 02:15:00 AM,65.102,,,,,
131,07/06/22 02:30:00 AM,64.546,,,,,
132,07/06/22 02:45:00 AM,63.990,,,,,
133,07/06/22 03:00:00 AM,63.433,,,,,
134,07/06/22 03:15:00 AM,62.875,,,,,
135,07/06/22 03:30:00 AM,62.362,,,,,
136,07/06/22 03:45:00 AM,61.848,,,,,
137,07/06/22 04:00:00 AM,61.376,,,,,
138,07/06/22 04:15:00 AM,60.948,,,,,
139,07/06/22 04:30:00 AM,60.517,,,,,
140,07/06/22 04:45:00 AM,60.132,,,,,
141,07/06/22 05:00:00 AM,59.788,,,,,
142,07/06/22 05:15:00 AM,59.445,,,,,
143,07/06/22 05:30:00 AM,59.142,,,,,
144,07/06/22 05:45:00 AM,58.885,,,,,
145,07/06/22 06:00:00 AM,58.582,,,,,
146,07/06/22 06:15:00 AM,58.368,,,,,
147,07/06/22 06:30:00 AM,58.152,,,,,
148,07/06/22 06:45:00 AM,57.979,,,,,
149,07/06/22 07:00:00 AM,57.850,,,,,
150,07/06/22 07:15:00 AM,57.722,,,,,
151,07/06/22 07:30:00 AM,57.679,,,,,
152,07/06/22 07:45:00 AM,57.636,,,,,
153,07/06/22 08:00:00 AM,57.592,,,,,
154,07/06/22 08:15:00 AM,57.679,,,,,
155,07/06/22 08:30:00 AM,57.807,,,,,
156,07/06/22 08:45:00 AM,58.023,,,,,
157,07/06/22 09:00:00 AM,61.506,,,,,
158,07/06/22 09:15:00 AM,62.577,,,,,
159,07/06/22 09:30:00 AM,63.347,,,,,
160,07/06/22 09:45:00 AM,63.604,,,,,
161,07/06/22 10:00:00 AM,63.862,,,,,
162,07/06/22 10:15:00 AM,64.117,,,,,
163,07/06/22 10:30:00 AM,65.017,,,,,
164,07/06/22 10:45:00 AM,65.487,,,,,
165,07/06/22 11:00:00 AM,65.872,,,,,
166,07/06/22 11:15:00 AM,66.301,,,,,
167,07/06/22 11:30:00 AM,67.329,,,,,
168,07/06/22 11:45:00 AM,69.643,,,,,
169,07/06/22 12:00:00 PM,70.158,,,,,
170,07/06/22 12:15:00 PM,72.955,,,,,
171,07/06/22 12:30:00 PM,72.394,,,,,
172,07/06/22 12:45:00 PM,74.554,,,,,
173,07/06/22 01:00:00 PM,77.029,,,,,
174,07/06/22 01:15:00 PM,79.480,,,,,
175,07/06/22 01:30:00 PM,77.990,,,,,
176,07/06/22 01:45:00 PM,75.681,,,,,
177,07/06/22 02:00:00 PM,74.250,,,,,
178,07/06/22 02:15:00 PM,75.247,,,,,
179,07/06/22 02:30:00 PM,75.853,,,,,
180,07/06/22 02:45:00 PM,76.114,,,,,
181,07/06/22 03:00:00 PM,76.419,,,,,
182,07/06/22 03:15:00 PM,79.612,,,,,
183,07/06/22 03:30:00 PM,80.449,,,,,
184,07/06/22 03:45:00 PM,82.441,,,,,
185,07/06/22 04:00:00 PM,75.767,,,,,
186,07/06/22 04:15:00 PM,73.947,,,,,
187,07/06/22 04:30:00 PM,73.256,,,,,
188,07/06/22 04:45:00 PM,69.685,,,,,
189,07/06/22 05:00:00 PM,69.942,,,,,
190,07/06/22 05:15:00 PM,66.814,,,,,
191,07/06/22 05:30:00 PM,67.199,,,,,
192,07/06/22 05:45:00 PM,67.114,,,,,
193,07/06/22 06:00:00 PM,67.028,,,,,
194,07/06/22 06:15:00 PM,66.900,,,,,
195,07/06/22 06:30:00 PM,67.114,,,,,
196,07/06/22 06:45:00 PM,67.500,,,,,
197,07/06/22 07:00:00 PM,67.671,,,,,
198,07/06/22 07:15:00 PM,67.456,,,,,
199,07/06/22 07:30:00 PM,67.413,,,,,
200,07/06/22 07:45:00 PM,67.543,,,,,
201,07/06/22 08:00:00 PM,67.714,,,,,
202,07/06/22 08:15:00 PM,67.842,,,,,
203,07/06/22 08:30:00 PM,67.885,,,,,
204,07/06/22 08:45:00 PM,67.928,,,,,
205,07/06/22 09:00:00 PM,67.928,,,,,
206,07/06/22 09:15:00 PM,67.928,,,,,
207,07/06/22 09:30:00 PM,67.842,,,,,
208,07/06/22 09:45:00 PM,67.798,,,,,
209,07/06/22 10:00:00 PM,67.671,,,,,
210,07/06/22 10:15:00 PM,67.500,,,,,
211,07/06/22 10:30:00 PM,66.686,,,,,
212,07/06/22 10:45:00 PM,66.043,,,,,
213,07/06/22 11:00:00 PM,65.745,,,,,
214,07/06/22 11:15:00 PM,65.530,,,,,
215,07/06/22 11:30:00 PM,65.316,,,,,
216,07/06/22 11:45:00 PM,65.145,,,,,
217,07/07/22 12:00:00 AM,64.974,,,,,
218,07/07/22 12:15:00 AM,64.803,,,,,
219,07/07/22 12:30:00 AM,64.632,,,,,
220,07/07/22 12:45:00 AM,64.459,,,,,
221,07/07/22 01:00:00 AM,64.288,,,,,
222,07/07/22 01:15:00 AM,64.074,,,,,
223,07/07/22 01:30:00 AM,63.862,,,,,
224,07/07/22 01:45:00 AM,63.648,,,,,
225,07/07/22 02:00:00 AM,63.433,,,,,
226,07/07/22 02:15:00 AM,63.304,,,,,
227,07/07/22 02:30:00 AM,63.176,,,,,
228,07/07/22 02:45:00 AM,63.048,,,,,
229,07/07/22 03:00:00 AM,62.875,,,,,
230,07/07/22 03:15:00 AM,62.748,,,,,
231,07/07/22 03:30:00 AM,62.577,,,,,
232,07/07/22 03:45:00 AM,62.406,,,,,
233,07/07/22 04:00:00 AM,62.233,,,,,
234,07/07/22 04:15:00 AM,62.105,,,,,
235,07/07/22 04:30:00 AM,61.934,,,,,
236,07/07/22 04:45:00 AM,61.761,,,,,
237,07/07/22 05:00:00 AM,61.633,,,,,
238,07/07/22 05:15:00 AM,61.419,,,,,
239,07/07/22 05:30:00 AM,61.290,,,,,
240,07/07/22 05:45:00 AM,61.162,,,,,
241,07/07/22 06:00:00 AM,61.032,,,,,
242,07/07/22 06:15:00 AM,60.904,,,,,
243,07/07/22 06:30:00 AM,60.775,,,,,
244,07/07/22 06:45:00 AM,60.647,,,,,
245,07/07/22 07:00:00 AM,60.474,,,,,
246,07/07/22 07:15:00 AM,60.346,,,,,
247,07/07/22 07:30:00 AM,60.217,,,,,
248,07/07/22 07:45:00 AM,60.089,,,,,
249,07/07/22 08:00:00 AM,60.217,,,,,
250,07/07/22 08:15:00 AM,59.401,,,,,
251,07/07/22 08:30:00 AM,58.842,,,,,
252,07/07/22 08:45:00 AM,60.904,,,,,
253,07/07/22 09:00:00 AM,62.062,,,,,
254,07/07/22 09:15:00 AM,60.861,,,,,
255,07/07/22 09:30:00 AM,61.547,,,,,
256,07/07/22 09:45:00 AM,62.447,,,,,
257,07/07/22 10:00:00 AM,62.447,,,,,
258,07/07/22 10:15:00 AM,62.276,,,,,
259,07/07/22 10:30:00 AM,62.148,,,,,
260,07/07/22 10:45:00 AM,57.247,,,,,
261,07/07/22 11:00:00 AM,55.342,,,,,
262,07/07/22 11:15:00 AM,55.386,,,,,
263,07/07/22 11:30:00 AM,55.386,,,,,
264,07/07/22 11:45:00 AM,55.429,,,,,
265,07/07/22 12:00:00 PM,55.472,,,,,
266,07/07/22 12:15:00 PM,55.515,,,,,
267,07/07/22 12:30:00 PM,55.558,,,,,
268,07/07/22 12:45:00 PM,55.647,,,,,
269,07/07/22 01:00:00 PM,55.733,,,,,
270,07/07/22 01:15:00 PM,55.776,,,,,
271,07/07/22 01:30:00 PM,55.819,,,,,
272,07/07/22 01:45:00 PM,55.819,,,,,
273,07/07/22 02:00:00 PM,55.819,,,,,
274,07/07/22 02:15:00 PM,55.863,,,,,
275,07/07/22 02:30:00 PM,55.949,,,,,
276,07/07/22 02:45:00 PM,55.992,,,,,
277,07/07/22 03:00:00 PM,55.992,,,,,
278,07/07/22 03:15:00 PM,55.992,,,,,
279,07/07/22 03:30:00 PM,55.949,,,,,
280,07/07/22 03:45:00 PM,55.949,,,,,
281,07/07/22 04:00:00 PM,55.992,,,,,
282,07/07/22 04:15:00 PM,56.035,,,,,
283,07/07/22 04:30:00 PM,56.035,,,,,
284,07/07/22 04:45:00 PM,55.992,,,,,
285,07/07/22 05:00:00 PM,55.992,,,,,
286,07/07/22 05:15:00 PM,55.949,,,,,
287,07/07/22 05:30:00 PM,56.035,,,,,
288,07/07/22 05:45:00 PM,56.165,,,,,
289,07/07/22 06:00:00 PM,56.208,,,,,
290,07/07/22 06:15:00 PM,56.208,,,,,
291,07/07/22 06:30:00 PM,56.251,,,,,
292,07/07/22 06:45:00 PM,56.340,,,,,
293,07/07/22 07:00:00 PM,56.383,,,,,
294,07/07/22 07:15:00 PM,56.426,,,,,
295,07/07/22 07:30:00 PM,56.469,,,,,
296,07/07/22 07:45:00 PM,56.426,,,,,
297,07/07/22 08:00:00 PM,56.383,,,,,
298,07/07/22 08:15:00 PM,56.340,,,,,
299,07/07/22 08:30:00 PM,56.340,,,,,
300,07/07/22 08:45:00 PM,56.295,,,,,
301,07/07/22 09:00:00 PM,56.251,,,,,
302,07/07/22 09:15:00 PM,56.165,,,,,
303,07/07/22 09:30:00 PM,56.079,,,,,
304,07/07/22 09:45:00 PM,55.992,,,,,
305,07/07/22 10:00:00 PM,55.949,,,,,
306,07/07/22 10:15:00 PM,55.863,,,,,
307,07/07/22 10:30:00 PM,55.776,,,,,
308,07/07/22 10:45:00 PM,55.690,,,,,
309,07/07/22 11:00:00 PM,55.647,,,,,
310,07/07/22 11:15:00 PM,55.558,,,,,
311,07/07/22 11:30:00 PM,55.515,,,,,
312,07/07/22 11:45:00 PM,55.429,,,,,
313,07/08/22 12:00:00 AM,55.342,,,,,
314,07/08/22 12:15:00 AM,55.299,,,,,
315,07/08/22 12:30:00 AM,55.256,,,,,
316,07/08/22 12:45:00 AM,55.168,,,,,
317,07/08/22 01:00:00 AM,55.125,,,,,
318,07/08/22 01:15:00 AM,55.081,,,,,
319,07/08/22 01:30:00 AM,55.038,,,,,
320,07/08/22 01:45:00 AM,54.995,,,,,
321,07/08/22 02:00:00 AM,54.952,,,,,
322,07/08/22 02:15:00 AM,54.909,,,,,
323,07/08/22 02:30:00 AM,54.865,,,,,
324,07/08/22 02:45:00 AM,54.820,,,,,
325,07/08/22 03:00:00 AM,54.777,,,,,
326,07/08/22 03:15:00 AM,54.734,,,,,
327,07/08/22 03:30:00 AM,54.691,,,,,
328,07/08/22 03:45:00 AM,54.648,,,,,
329,07/08/22 04:00:00 AM,54.604,,,,,
330,07/08/22 04:15:00 AM,54.561,,,,,
331,07/08/22 04:30:00 AM,54.516,,,,,
332,07/08/22 04:45:00 AM,54.473,,,,,
333,07/08/22 05:00:00 AM,54.430,,,,,
334,07/08/22 05:15:00 AM,54.387,,,,,
335,07/08/22 05:30:00 AM,54.343,,,,,
336,07/08/22 05:45:00 AM,54.300,,,,,
337,07/08/22 06:00:00 AM,54.300,,,,,
338,07/08/22 06:15:00 AM,54.255,,,,,
339,07/08/22 06:30:00 AM,54.255,,,,,
340,07/08/22 06:45:00 AM,54.212,,,,,
341,07/08/22 07:00:00 AM,54.169,,,,,
342,07/08/22 07:15:00 AM,54.169,,,,,
343,07/08/22 07:30:00 AM,54.169,,,,,
344,07/08/22 07:45:00 AM,54.126,,,,,
345,07/08/22 08:00:00 AM,54.126,,,,,
346,07/08/22 08:15:00 AM,54.126,,,,,
347,07/08/22 08:30:00 AM,54.082,,,,,
348,07/08/22 08:45:00 AM,54.082,,,,,
349,07/08/22 09:00:00 AM,54.082,,,,,
350,07/08/22 09:15:00 AM,54.082,,,,,
351,07/08/22 09:30:00 AM,54.082,,,,,
352,07/08/22 09:45:00 AM,54.126,,,,,
353,07/08/22 10:00:00 AM,54.126,,,,,
354,07/08/22 10:15:00 AM,54.126,,,,,
355,07/08/22 10:30:00 AM,54.126,,,,,
356,07/08/22 10:45:00 AM,54.126,,,,,
357,07/08/22 11:00:00 AM,54.126,,,,,
358,07/08/22 11:15:00 AM,54.169,,,,,
359,07/08/22 11:30:00 AM,54.169,,,,,
360,07/08/22 11:45:00 AM,54.169,,,,,
361,07/08/22 12:00:00 PM,54.212,,,,,
362,07/08/22 12:15:00 PM,54.255,,,,,
363,07/08/22 12:30:00 PM,54.300,,,,,
364,07/08/22 12:45:00 PM,54.343,,,,,
365,07/08/22 01:00:00 PM,54.387,,,,,
366,07/08/22 01:15:00 PM,54.430,,,,,
367,07/08/22 01:30:00 PM,54.516,,,,,
368,07/08/22 01:45:00 PM,54.604,,,,,
369,07/08/22 02:00:00 PM,54.734,,,,,
370,07/08/22 02:15:00 PM,54.909,,,,,
371,07/08/22 02:30:00 PM,55.081,,,,,
372,07/08/22 02:45:00 PM,55.256,,,,,
373,07/08/22 03:00:00 PM,55.386,,,,,
374,07/08/22 03:15:00 PM,55.515,,,,,
375,07/08/22 03:30:00 PM,55.647,,,,,
376,07/08/22 03:45:00 PM,55.776,,,,,
377,07/08/22 04:00:00 PM,55.863,,,,,
378,07/08/22 04:15:00 PM,55.949,,,,,
379,07/08/22 04:30:00 PM,56.035,,,,,
380,07/08/22 04:45:00 PM,56.208,,,,,
381,07/08/22 05:00:00 PM,56.340,,,,,
382,07/08/22 05:15:00 PM,56.340,,,,,
383,07/08/22 05:30:00 PM,56.426,,,,,
384,07/08/22 05:45:00 PM,56.599,,,,,
385,07/08/22 06:00:00 PM,56.642,,,,,
386,07/08/22 06:15:00 PM,56.685,,,,,
387,07/08/22 06:30:00 PM,56.728,,,,,
388,07/08/22 06:45:00 PM,56.858,,,,,
389,07/08/22 07:00:00 PM,56.944,,,,,
390,07/08/22 07:15:00 PM,56.944,,,,,
391,07/08/22 07:30:00 PM,56.944,,,,,
392,07/08/22 07:45:00 PM,56.901,,,,,
393,07/08/22 08:00:00 PM,56.858,,,,,
394,07/08/22 08:15:00 PM,56.815,,,,,
395,07/08/22 08:30:00 PM,56.772,,,,,
396,07/08/22 08:45:00 PM,56.685,,,,,
397,07/08/22 09:00:00 PM,56.599,,,,,
398,07/08/22 09:15:00 PM,56.556,,,,,
399,07/08/22 09:30:00 PM,56.512,,,,,
400,07/08/22 09:45:00 PM,56.469,,,,,
401,07/08/22 10:00:00 PM,56.383,,,,,
402,07/08/22 10:15:00 PM,56.340,,,,,
403,07/08/22 10:30:00 PM,56.251,,,,,
404,07/08/22 10:45:00 PM,56.165,,,,,
405,07/08/22 11:00:00 PM,56.079,,,,,
406,07/08/22 11:15:00 PM,55.992,,,,,
407,07/08/22 11:30:00 PM,55.906,,,,,
408,07/08/22 11:45:00 PM,55.819,,,,,
409,07/09/22 12:00:00 AM,55.733,,,,,
410,07/09/22 12:15:00 AM,55.647,,,,,
411,07/09/22 12:30:00 AM,55.558,,,,,
412,07/09/22 12:45:00 AM,55.472,,,,,
413,07/09/22 01:00:00 AM,55.386,,,,,
414,07/09/22 01:15:00 AM,55.299,,,,,
415,07/09/22 01:30:00 AM,55.213,,,,,
416,07/09/22 01:45:00 AM,55.168,,,,,
417,07/09/22 02:00:00 AM,55.081,,,,,
418,07/09/22 02:15:00 AM,54.995,,,,,
419,07/09/22 02:30:00 AM,54.909,,,,,
420,07/09/22 02:45:00 AM,54.865,,,,,
421,07/09/22 03:00:00 AM,54.777,,,,,
422,07/09/22 03:15:00 AM,54.734,,,,,
423,07/09/22 03:30:00 AM,54.648,,,,,
424,07/09/22 03:45:00 AM,54.604,,,,,
425,07/09/22 04:00:00 AM,54.561,,,,,
426,07/09/22 04:15:00 AM,54.516,,,,,
427,07/09/22 04:30:00 AM,54.473,,,,,
428,07/09/22 04:45:00 AM,54.430,,,,,
429,07/09/22 05:00:00 AM,54.387,,,,,
430,07/09/22 05:15:00 AM,54.343,,,,,
431,07/09/22 05:30:00 AM,54.300,,,,,
432,07/09/22 05:45:00 AM,54.255,,,,,
433,07/09/22 06:00:00 AM,54.212,,,,,
434,07/09/22 06:15:00 AM,54.169,,,,,
435,07/09/22 06:30:00 AM,54.126,,,,,
436,07/09/22 06:45:00 AM,54.082,,,,,
437,07/09/22 07:00:00 AM,54.037,,,,,
438,07/09/22 07:15:00 AM,53.994,,,,,
439,07/09/22 07:30:00 AM,53.951,,,,,
440,07/09/22 07:45:00 AM,53.951,,,,,
441,07/09/22 08:00:00 AM,53.908,,,,,
442,07/09/22 08:15:00 AM,53.908,,,,,
443,07/09/22 08:30:00 AM,53.908,,,,,
444,07/09/22 08:45:00 AM,53.908,,,,,
445,07/09/22 09:00:00 AM,53.951,,,,,
446,07/09/22 09:15:00 AM,53.951,,,,,
447,07/09/22 09:30:00 AM,53.994,,,,,
448,07/09/22 09:45:00 AM,54.082,,,,,
449,07/09/22 10:00:00 AM,54.126,,,,,
450,07/09/22 10:15:00 AM,54.212,,,,,
451,07/09/22 10:30:00 AM,54.300,,,,,
452,07/09/22 10:45:00 AM,54.343,,,,,
453,07/09/22 11:00:00 AM,54.430,,,,,
454,07/09/22 11:15:00 AM,54.430,,,,,
455,07/09/22 11:30:00 AM,54.473,,,,,
456,07/09/22 11:45:00 AM,54.516,,,,,
457,07/09/22 12:00:00 PM,54.516,,,,,
458,07/09/22 12:15:00 PM,54.561,,,,,
459,07/09/22 12:30:00 PM,54.561,,,,,
460,07/09/22 12:45:00 PM,54.648,,,,,
461,07/09/22 01:00:00 PM,54.734,,,,,
462,07/09/22 01:15:00 PM,54.865,,,,,
463,07/09/22 01:30:00 PM,54.909,,,,,
464,07/09/22 01:45:00 PM,54.952,,,,,
465,07/09/22 02:00:00 PM,54.995,,,,,
466,07/09/22 02:15:00 PM,55.038,,,,,
467,07/09/22 02:30:00 PM,55.081,,,,,
468,07/09/22 02:45:00 PM,55.168,,,,,
469,07/09/22 03:00:00 PM,55.213,,,,,
470,07/09/22 03:15:00 PM,55.342,,,,,
471,07/09/22 03:30:00 PM,55.515,,,,,
472,07/09/22 03:45:00 PM,55.647,,,,,
473,07/09/22 04:00:00 PM,55.776,,,,,
474,07/09/22 04:15:00 PM,55.906,,,,,
475,07/09/22 04:30:00 PM,55.992,,,,,
476,07/09/22 04:45:00 PM,56.035,,,,,
477,07/09/22 05:00:00 PM,56.165,,,,,
478,07/09/22 05:15:00 PM,56.251,,,,,
479,07/09/22 05:30:00 PM,56.295,,,,,
480,07/09/22 05:45:00 PM,56.512,,,,,
481,07/09/22 06:00:00 PM,56.642,,,,,
482,07/09/22 06:15:00 PM,56.772,,,,,
483,07/09/22 06:30:00 PM,56.901,,,,,
484,07/09/22 06:45:00 PM,56.944,,,,,
485,07/09/22 07:00:00 PM,57.031,,,,,
486,07/09/22 07:15:00 PM,57.031,,,,,
487,07/09/22 07:30:00 PM,57.031,,,,,
488,07/09/22 07:45:00 PM,56.944,,,,,
489,07/09/22 08:00:00 PM,56.858,,,,,
490,07/09/22 08:15:00 PM,56.772,,,,,
491,07/09/22 08:30:00 PM,56.728,,,,,
492,07/09/22 08:45:00 PM,56.642,,,,,
493,07/09/22 09:00:00 PM,56.556,,,,,
494,07/09/22 09:15:00 PM,56.469,,,,,
495,07/09/22 09:30:00 PM,56.383,,,,,
496,07/09/22 09:45:00 PM,56.340,,,,,
497,07/09/22 10:00:00 PM,56.251,,,,,
498,07/09/22 10:15:00 PM,56.165,,,,,
499,07/09/22 10:30:00 PM,56.079,,,,,
500,07/09/22 10:45:00 PM,55.992,,,,,
501,07/09/22 11:00:00 PM,55.906,,,,,
502,07/09/22 11:15:00 PM,55.819,,,,,
503,07/09/22 11:30:00 PM,55.733,,,,,
504,07/09/22 11:45:00 PM,55.647,,,,,
505,07/10/22 12:00:00 AM,55.602,,,,,
506,07/10/22 12:15:00 AM,55.515,,,,,
507,07/10/22 12:30:00 AM,55.472,,,,,
508,07/10/22 12:45:00 AM,55.386,,,,,
509,07/10/22 01:00:00 AM,55.342,,,,,
510,07/10/22 01:15:00 AM,55.256,,,,,
511,07/10/22 01:30:00 AM,55.213,,,,,
512,07/10/22 01:45:00 AM,55.168,,,,,
513,07/10/22 02:00:00 AM,55.125,,,,,
514,07/10/22 02:15:00 AM,55.081,,,,,
515,07/10/22 02:30:00 AM,54.995,,,,,
516,07/10/22 02:45:00 AM,54.952,,,,,
517,07/10/22 03:00:00 AM,54.865,,,,,
518,07/10/22 03:15:00 AM,54.777,,,,,
519,07/10/22 03:30:00 AM,54.734,,,,,
520,07/10/22 03:45:00 AM,54.648,,,,,
521,07/10/22 04:00:00 AM,54.561,,,,,
522,07/10/22 04:15:00 AM,54.473,,,,,
523,07/10/22 04:30:00 AM,54.387,,,,,
524,07/10/22 04:45:00 AM,54.300,,,,,
525,07/10/22 05:00:00 AM,54.212,,,,,
526,07/10/22 05:15:00 AM,54.126,,,,,
