"Plot Title: 20625008"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20625008, SEN S/N: 20625008)","Coupler Detached (LGR S/N: 20625008)","Coupler Attached (LGR S/N: 20625008)","Host Connected (LGR S/N: 20625008)","Stopped (LGR S/N: 20625008)","End Of File (LGR S/N: 20625008)"
41,07/05/22 04:00:00 AM,15.915,,,,,
42,07/05/22 04:15:00 AM,15.724,,,,,
43,07/05/22 04:30:00 AM,15.509,,,,,
44,07/05/22 04:45:00 AM,15.294,,,,,
45,07/05/22 05:00:00 AM,15.055,,,,,
46,07/05/22 05:15:00 AM,14.864,,,,,
47,07/05/22 05:30:00 AM,14.649,,,,,
48,07/05/22 05:45:00 AM,14.433,,,,,
49,07/05/22 06:00:00 AM,14.242,,,,,
50,07/05/22 06:15:00 AM,14.050,,,,,
51,07/05/22 06:30:00 AM,13.906,,,,,
52,07/05/22 06:45:00 AM,13.762,,,,,
53,07/05/22 07:00:00 AM,13.666,,,,,
54,07/05/22 07:15:00 AM,13.594,,,,,
55,07/05/22 07:30:00 AM,13.546,,,,,
56,07/05/22 07:45:00 AM,13.522,,,,,
57,07/05/22 08:00:00 AM,13.546,,,,,
58,07/05/22 08:15:00 AM,13.570,,,,,
59,07/05/22 08:30:00 AM,13.666,,,,,
60,07/05/22 08:45:00 AM,13.930,,,,,
61,07/05/22 09:00:00 AM,14.266,,,,,
62,07/05/22 09:15:00 AM,14.745,,,,,
63,07/05/22 09:30:00 AM,15.390,,,,,
64,07/05/22 09:45:00 AM,16.344,,,,,
65,07/05/22 10:00:00 AM,17.034,,,,,
66,07/05/22 10:15:00 AM,18.580,,,,,
67,07/05/22 10:30:00 AM,19.056,,,,,
68,07/05/22 10:45:00 AM,21.294,,,,,
69,07/05/22 11:00:00 AM,23.160,,,,,
70,07/05/22 11:15:00 AM,24.098,,,,,
71,07/05/22 11:30:00 AM,25.234,,,,,
72,07/05/22 11:45:00 AM,30.495,,,,,
73,07/05/22 12:00:00 PM,36.092,,,,,
74,07/05/22 12:15:00 PM,38.476,,,,,
75,07/05/22 12:30:00 PM,33.757,,,,,
76,07/05/22 12:45:00 PM,32.098,,,,,
77,07/05/22 01:00:00 PM,30.293,,,,,
78,07/05/22 01:15:00 PM,30.066,,,,,
79,07/05/22 01:30:00 PM,36.769,,,,,
80,07/05/22 01:45:00 PM,33.417,,,,,
81,07/05/22 02:00:00 PM,40.544,,,,,
82,07/05/22 02:15:00 PM,38.198,,,,,
83,07/05/22 02:30:00 PM,34.150,,,,,
84,07/05/22 02:45:00 PM,32.924,,,,,
85,07/05/22 03:00:00 PM,27.850,,,,,
86,07/05/22 03:15:00 PM,25.162,,,,,
87,07/05/22 03:30:00 PM,23.521,,,,,
88,07/05/22 03:45:00 PM,24.968,,,,,
89,07/05/22 04:00:00 PM,29.640,,,,,
90,07/05/22 04:15:00 PM,30.293,,,,,
91,07/05/22 04:30:00 PM,29.389,,,,,
92,07/05/22 04:45:00 PM,28.394,,,,,
93,07/05/22 05:00:00 PM,26.695,,,,,
94,07/05/22 05:15:00 PM,25.768,,,,,
95,07/05/22 05:30:00 PM,26.134,,,,,
96,07/05/22 05:45:00 PM,26.182,,,,,
97,07/05/22 06:00:00 PM,26.158,,,,,
98,07/05/22 06:15:00 PM,25.040,,,,,
99,07/05/22 06:30:00 PM,24.581,,,,,
100,07/05/22 06:45:00 PM,24.944,,,,,
101,07/05/22 07:00:00 PM,24.171,,,,,
102,07/05/22 07:15:00 PM,23.857,,,,,
103,07/05/22 07:30:00 PM,23.905,,,,,
104,07/05/22 07:45:00 PM,23.905,,,,,
105,07/05/22 08:00:00 PM,24.026,,,,,
106,07/05/22 08:15:00 PM,24.122,,,,,
107,07/05/22 08:30:00 PM,24.002,,,,,
108,07/05/22 08:45:00 PM,23.809,,,,,
109,07/05/22 09:00:00 PM,23.088,,,,,
110,07/05/22 09:15:00 PM,22.992,,,,,
111,07/05/22 09:30:00 PM,22.465,,,,,
112,07/05/22 09:45:00 PM,22.178,,,,,
113,07/05/22 10:00:00 PM,21.963,,,,,
114,07/05/22 10:15:00 PM,21.604,,,,,
115,07/05/22 10:30:00 PM,21.437,,,,,
116,07/05/22 10:45:00 PM,21.270,,,,,
117,07/05/22 11:00:00 PM,21.056,,,,,
118,07/05/22 11:15:00 PM,20.865,,,,,
119,07/05/22 11:30:00 PM,20.627,,,,,
120,07/05/22 11:45:00 PM,20.436,,,,,
121,07/06/22 12:00:00 AM,20.198,,,,,
122,07/06/22 12:15:00 AM,19.960,,,,,
123,07/06/22 12:30:00 AM,19.651,,,,,
124,07/06/22 12:45:00 AM,19.341,,,,,
125,07/06/22 01:00:00 AM,19.008,,,,,
126,07/06/22 01:15:00 AM,18.652,,,,,
127,07/06/22 01:30:00 AM,18.319,,,,,
128,07/06/22 01:45:00 AM,17.962,,,,,
129,07/06/22 02:00:00 AM,17.605,,,,,
130,07/06/22 02:15:00 AM,17.249,,,,,
131,07/06/22 02:30:00 AM,16.915,,,,,
132,07/06/22 02:45:00 AM,16.606,,,,,
133,07/06/22 03:00:00 AM,16.296,,,,,
134,07/06/22 03:15:00 AM,16.010,,,,,
135,07/06/22 03:30:00 AM,15.748,,,,,
136,07/06/22 03:45:00 AM,15.509,,,,,
137,07/06/22 04:00:00 AM,15.318,,,,,
138,07/06/22 04:15:00 AM,15.151,,,,,
139,07/06/22 04:30:00 AM,14.984,,,,,
140,07/06/22 04:45:00 AM,14.840,,,,,
141,07/06/22 05:00:00 AM,14.721,,,,,
142,07/06/22 05:15:00 AM,14.577,,,,,
143,07/06/22 05:30:00 AM,14.457,,,,,
144,07/06/22 05:45:00 AM,14.337,,,,,
145,07/06/22 06:00:00 AM,14.266,,,,,
146,07/06/22 06:15:00 AM,14.218,,,,,
147,07/06/22 06:30:00 AM,14.170,,,,,
148,07/06/22 06:45:00 AM,14.146,,,,,
149,07/06/22 07:00:00 AM,14.122,,,,,
150,07/06/22 07:15:00 AM,14.122,,,,,
151,07/06/22 07:30:00 AM,14.146,,,,,
152,07/06/22 07:45:00 AM,14.218,,,,,
153,07/06/22 08:00:00 AM,14.290,,,,,
154,07/06/22 08:15:00 AM,14.481,,,,,
155,07/06/22 08:30:00 AM,14.912,,,,,
156,07/06/22 08:45:00 AM,15.199,,,,,
157,07/06/22 09:00:00 AM,15.819,,,,,
158,07/06/22 09:15:00 AM,16.892,,,,,
159,07/06/22 09:30:00 AM,17.201,,,,,
160,07/06/22 09:45:00 AM,17.344,,,,,
161,07/06/22 10:00:00 AM,17.439,,,,,
162,07/06/22 10:15:00 AM,17.582,,,,,
163,07/06/22 10:30:00 AM,18.414,,,,,
164,07/06/22 10:45:00 AM,18.747,,,,,
165,07/06/22 11:00:00 AM,19.056,,,,,
166,07/06/22 11:15:00 AM,19.413,,,,,
167,07/06/22 11:30:00 AM,20.079,,,,,
168,07/06/22 11:45:00 AM,20.865,,,,,
169,07/06/22 12:00:00 PM,20.698,,,,,
170,07/06/22 12:15:00 PM,23.328,,,,,
171,07/06/22 12:30:00 PM,21.772,,,,,
172,07/06/22 12:45:00 PM,25.113,,,,,
173,07/06/22 01:00:00 PM,26.573,,,,,
174,07/06/22 01:15:00 PM,24.798,,,,,
175,07/06/22 01:30:00 PM,25.768,,,,,
176,07/06/22 01:45:00 PM,23.857,,,,,
177,07/06/22 02:00:00 PM,22.872,,,,,
178,07/06/22 02:15:00 PM,23.737,,,,,
179,07/06/22 02:30:00 PM,24.195,,,,,
180,07/06/22 02:45:00 PM,24.508,,,,,
181,07/06/22 03:00:00 PM,24.629,,,,,
182,07/06/22 03:15:00 PM,25.501,,,,,
183,07/06/22 03:30:00 PM,25.866,,,,,
184,07/06/22 03:45:00 PM,26.207,,,,,
185,07/06/22 04:00:00 PM,24.895,,,,,
186,07/06/22 04:15:00 PM,24.436,,,,,
187,07/06/22 04:30:00 PM,24.026,,,,,
188,07/06/22 04:45:00 PM,21.819,,,,,
189,07/06/22 05:00:00 PM,21.604,,,,,
190,07/06/22 05:15:00 PM,20.388,,,,,
191,07/06/22 05:30:00 PM,20.317,,,,,
192,07/06/22 05:45:00 PM,20.103,,,,,
193,07/06/22 06:00:00 PM,19.865,,,,,
194,07/06/22 06:15:00 PM,19.960,,,,,
195,07/06/22 06:30:00 PM,20.269,,,,,
196,07/06/22 06:45:00 PM,20.436,,,,,
197,07/06/22 07:00:00 PM,20.222,,,,,
198,07/06/22 07:15:00 PM,20.198,,,,,
199,07/06/22 07:30:00 PM,20.365,,,,,
200,07/06/22 07:45:00 PM,20.531,,,,,
201,07/06/22 08:00:00 PM,20.627,,,,,
202,07/06/22 08:15:00 PM,20.674,,,,,
203,07/06/22 08:30:00 PM,20.674,,,,,
204,07/06/22 08:45:00 PM,20.650,,,,,
205,07/06/22 09:00:00 PM,20.627,,,,,
206,07/06/22 09:15:00 PM,20.531,,,,,
207,07/06/22 09:30:00 PM,20.436,,,,,
208,07/06/22 09:45:00 PM,20.317,,,,,
209,07/06/22 10:00:00 PM,20.174,,,,,
210,07/06/22 10:15:00 PM,20.007,,,,,
211,07/06/22 10:30:00 PM,19.222,,,,,
212,07/06/22 10:45:00 PM,18.889,,,,,
213,07/06/22 11:00:00 PM,18.652,,,,,
214,07/06/22 11:15:00 PM,18.438,,,,,
215,07/06/22 11:30:00 PM,18.271,,,,,
216,07/06/22 11:45:00 PM,18.105,,,,,
217,07/07/22 12:00:00 AM,17.962,,,,,
218,07/07/22 12:15:00 AM,17.843,,,,,
219,07/07/22 12:30:00 AM,17.724,,,,,
220,07/07/22 12:45:00 AM,17.629,,,,,
221,07/07/22 01:00:00 AM,17.534,,,,,
222,07/07/22 01:15:00 AM,17.463,,,,,
223,07/07/22 01:30:00 AM,17.368,,,,,
224,07/07/22 01:45:00 AM,17.296,,,,,
225,07/07/22 02:00:00 AM,17.225,,,,,
226,07/07/22 02:15:00 AM,17.130,,,,,
227,07/07/22 02:30:00 AM,17.058,,,,,
228,07/07/22 02:45:00 AM,16.963,,,,,
229,07/07/22 03:00:00 AM,16.892,,,,,
230,07/07/22 03:15:00 AM,16.820,,,,,
231,07/07/22 03:30:00 AM,16.773,,,,,
232,07/07/22 03:45:00 AM,16.701,,,,,
233,07/07/22 04:00:00 AM,16.630,,,,,
234,07/07/22 04:15:00 AM,16.558,,,,,
235,07/07/22 04:30:00 AM,16.487,,,,,
236,07/07/22 04:45:00 AM,16.415,,,,,
237,07/07/22 05:00:00 AM,16.344,,,,,
238,07/07/22 05:15:00 AM,16.272,,,,,
239,07/07/22 05:30:00 AM,16.201,,,,,
240,07/07/22 05:45:00 AM,16.129,,,,,
241,07/07/22 06:00:00 AM,16.058,,,,,
242,07/07/22 06:15:00 AM,16.010,,,,,
243,07/07/22 06:30:00 AM,15.939,,,,,
244,07/07/22 06:45:00 AM,15.867,,,,,
245,07/07/22 07:00:00 AM,15.796,,,,,
246,07/07/22 07:15:00 AM,15.724,,,,,
247,07/07/22 07:30:00 AM,15.652,,,,,
248,07/07/22 07:45:00 AM,15.581,,,,,
249,07/07/22 08:00:00 AM,15.605,,,,,
250,07/07/22 08:15:00 AM,15.055,,,,,
251,07/07/22 08:30:00 AM,14.864,,,,,
252,07/07/22 08:45:00 AM,16.320,,,,,
253,07/07/22 09:00:00 AM,16.296,,,,,
254,07/07/22 09:15:00 AM,15.581,,,,,
255,07/07/22 09:30:00 AM,16.320,,,,,
256,07/07/22 09:45:00 AM,9.015,,,,,
257,07/07/22 10:00:00 AM,8.344,,,,,
258,07/07/22 10:15:00 AM,8.295,,,,,
259,07/07/22 10:30:00 AM,8.295,,,,,
260,07/07/22 10:45:00 AM,8.295,,,,,
261,07/07/22 11:00:00 AM,8.295,,,,,
262,07/07/22 11:15:00 AM,8.319,,,,,
263,07/07/22 11:30:00 AM,8.344,,,,,
264,07/07/22 11:45:00 AM,8.344,,,,,
265,07/07/22 12:00:00 PM,8.369,,,,,
266,07/07/22 12:15:00 PM,8.394,,,,,
267,07/07/22 12:30:00 PM,8.444,,,,,
268,07/07/22 12:45:00 PM,8.494,,,,,
269,07/07/22 01:00:00 PM,8.519,,,,,
270,07/07/22 01:15:00 PM,8.543,,,,,
271,07/07/22 01:30:00 PM,8.568,,,,,
272,07/07/22 01:45:00 PM,8.593,,,,,
273,07/07/22 02:00:00 PM,8.593,,,,,
274,07/07/22 02:15:00 PM,8.643,,,,,
275,07/07/22 02:30:00 PM,8.693,,,,,
276,07/07/22 02:45:00 PM,8.742,,,,,
277,07/07/22 03:00:00 PM,8.767,,,,,
278,07/07/22 03:15:00 PM,8.792,,,,,
279,07/07/22 03:30:00 PM,8.817,,,,,
280,07/07/22 03:45:00 PM,8.841,,,,,
281,07/07/22 04:00:00 PM,8.891,,,,,
282,07/07/22 04:15:00 PM,8.941,,,,,
283,07/07/22 04:30:00 PM,8.965,,,,,
284,07/07/22 04:45:00 PM,9.015,,,,,
285,07/07/22 05:00:00 PM,9.040,,,,,
286,07/07/22 05:15:00 PM,9.040,,,,,
287,07/07/22 05:30:00 PM,9.089,,,,,
288,07/07/22 05:45:00 PM,9.139,,,,,
289,07/07/22 06:00:00 PM,9.188,,,,,
290,07/07/22 06:15:00 PM,9.238,,,,,
291,07/07/22 06:30:00 PM,9.287,,,,,
292,07/07/22 06:45:00 PM,9.336,,,,,
293,07/07/22 07:00:00 PM,9.361,,,,,
294,07/07/22 07:15:00 PM,9.386,,,,,
295,07/07/22 07:30:00 PM,9.410,,,,,
296,07/07/22 07:45:00 PM,9.435,,,,,
297,07/07/22 08:00:00 PM,9.460,,,,,
298,07/07/22 08:15:00 PM,9.485,,,,,
299,07/07/22 08:30:00 PM,9.485,,,,,
300,07/07/22 08:45:00 PM,9.485,,,,,
301,07/07/22 09:00:00 PM,9.485,,,,,
302,07/07/22 09:15:00 PM,9.509,,,,,
303,07/07/22 09:30:00 PM,9.509,,,,,
304,07/07/22 09:45:00 PM,9.509,,,,,
305,07/07/22 10:00:00 PM,9.485,,,,,
306,07/07/22 10:15:00 PM,9.485,,,,,
307,07/07/22 10:30:00 PM,9.460,,,,,
308,07/07/22 10:45:00 PM,9.435,,,,,
309,07/07/22 11:00:00 PM,9.410,,,,,
310,07/07/22 11:15:00 PM,9.386,,,,,
311,07/07/22 11:30:00 PM,9.386,,,,,
312,07/07/22 11:45:00 PM,9.361,,,,,
313,07/08/22 12:00:00 AM,9.336,,,,,
314,07/08/22 12:15:00 AM,9.287,,,,,
315,07/08/22 12:30:00 AM,9.262,,,,,
316,07/08/22 12:45:00 AM,9.238,,,,,
317,07/08/22 01:00:00 AM,9.238,,,,,
318,07/08/22 01:15:00 AM,9.188,,,,,
319,07/08/22 01:30:00 AM,9.188,,,,,
320,07/08/22 01:45:00 AM,9.163,,,,,
321,07/08/22 02:00:00 AM,9.139,,,,,
322,07/08/22 02:15:00 AM,9.114,,,,,
323,07/08/22 02:30:00 AM,9.089,,,,,
324,07/08/22 02:45:00 AM,9.064,,,,,
325,07/08/22 03:00:00 AM,9.040,,,,,
326,07/08/22 03:15:00 AM,8.990,,,,,
327,07/08/22 03:30:00 AM,8.965,,,,,
328,07/08/22 03:45:00 AM,8.941,,,,,
329,07/08/22 04:00:00 AM,8.891,,,,,
330,07/08/22 04:15:00 AM,8.866,,,,,
331,07/08/22 04:30:00 AM,8.841,,,,,
332,07/08/22 04:45:00 AM,8.792,,,,,
333,07/08/22 05:00:00 AM,8.742,,,,,
334,07/08/22 05:15:00 AM,8.693,,,,,
335,07/08/22 05:30:00 AM,8.668,,,,,
336,07/08/22 05:45:00 AM,8.618,,,,,
337,07/08/22 06:00:00 AM,8.593,,,,,
338,07/08/22 06:15:00 AM,8.543,,,,,
339,07/08/22 06:30:00 AM,8.519,,,,,
340,07/08/22 06:45:00 AM,8.494,,,,,
341,07/08/22 07:00:00 AM,8.469,,,,,
342,07/08/22 07:15:00 AM,8.444,,,,,
343,07/08/22 07:30:00 AM,8.444,,,,,
344,07/08/22 07:45:00 AM,8.419,,,,,
345,07/08/22 08:00:00 AM,8.394,,,,,
346,07/08/22 08:15:00 AM,8.369,,,,,
347,07/08/22 08:30:00 AM,8.369,,,,,
348,07/08/22 08:45:00 AM,8.344,,,,,
349,07/08/22 09:00:00 AM,8.344,,,,,
350,07/08/22 09:15:00 AM,8.344,,,,,
351,07/08/22 09:30:00 AM,8.344,,,,,
352,07/08/22 09:45:00 AM,8.344,,,,,
353,07/08/22 10:00:00 AM,8.344,,,,,
354,07/08/22 10:15:00 AM,8.319,,,,,
355,07/08/22 10:30:00 AM,8.319,,,,,
356,07/08/22 10:45:00 AM,8.319,,,,,
357,07/08/22 11:00:00 AM,8.319,,,,,
358,07/08/22 11:15:00 AM,8.344,,,,,
359,07/08/22 11:30:00 AM,8.344,,,,,
360,07/08/22 11:45:00 AM,8.344,,,,,
361,07/08/22 12:00:00 PM,8.344,,,,,
362,07/08/22 12:15:00 PM,8.394,,,,,
363,07/08/22 12:30:00 PM,8.394,,,,,
364,07/08/22 12:45:00 PM,8.419,,,,,
365,07/08/22 01:00:00 PM,8.444,,,,,
366,07/08/22 01:15:00 PM,8.469,,,,,
367,07/08/22 01:30:00 PM,8.494,,,,,
368,07/08/22 01:45:00 PM,8.543,,,,,
369,07/08/22 02:00:00 PM,8.618,,,,,
370,07/08/22 02:15:00 PM,8.693,,,,,
371,07/08/22 02:30:00 PM,8.792,,,,,
372,07/08/22 02:45:00 PM,8.866,,,,,
373,07/08/22 03:00:00 PM,8.941,,,,,
374,07/08/22 03:15:00 PM,8.990,,,,,
375,07/08/22 03:30:00 PM,9.040,,,,,
376,07/08/22 03:45:00 PM,9.089,,,,,
377,07/08/22 04:00:00 PM,9.139,,,,,
378,07/08/22 04:15:00 PM,9.163,,,,,
379,07/08/22 04:30:00 PM,9.213,,,,,
380,07/08/22 04:45:00 PM,9.287,,,,,
381,07/08/22 05:00:00 PM,9.336,,,,,
382,07/08/22 05:15:00 PM,9.386,,,,,
383,07/08/22 05:30:00 PM,9.435,,,,,
384,07/08/22 05:45:00 PM,9.485,,,,,
385,07/08/22 06:00:00 PM,9.534,,,,,
386,07/08/22 06:15:00 PM,9.558,,,,,
387,07/08/22 06:30:00 PM,9.583,,,,,
388,07/08/22 06:45:00 PM,9.657,,,,,
389,07/08/22 07:00:00 PM,9.706,,,,,
390,07/08/22 07:15:00 PM,9.731,,,,,
391,07/08/22 07:30:00 PM,9.756,,,,,
392,07/08/22 07:45:00 PM,9.780,,,,,
393,07/08/22 08:00:00 PM,9.780,,,,,
394,07/08/22 08:15:00 PM,9.780,,,,,
395,07/08/22 08:30:00 PM,9.780,,,,,
396,07/08/22 08:45:00 PM,9.780,,,,,
397,07/08/22 09:00:00 PM,9.780,,,,,
398,07/08/22 09:15:00 PM,9.780,,,,,
399,07/08/22 09:30:00 PM,9.756,,,,,
400,07/08/22 09:45:00 PM,9.756,,,,,
401,07/08/22 10:00:00 PM,9.756,,,,,
402,07/08/22 10:15:00 PM,9.756,,,,,
403,07/08/22 10:30:00 PM,9.731,,,,,
404,07/08/22 10:45:00 PM,9.731,,,,,
405,07/08/22 11:00:00 PM,9.706,,,,,
406,07/08/22 11:15:00 PM,9.682,,,,,
407,07/08/22 11:30:00 PM,9.657,,,,,
408,07/08/22 11:45:00 PM,9.632,,,,,
409,07/09/22 12:00:00 AM,9.583,,,,,
410,07/09/22 12:15:00 AM,9.558,,,,,
411,07/09/22 12:30:00 AM,9.534,,,,,
412,07/09/22 12:45:00 AM,9.485,,,,,
413,07/09/22 01:00:00 AM,9.435,,,,,
414,07/09/22 01:15:00 AM,9.410,,,,,
415,07/09/22 01:30:00 AM,9.361,,,,,
416,07/09/22 01:45:00 AM,9.312,,,,,
417,07/09/22 02:00:00 AM,9.287,,,,,
418,07/09/22 02:15:00 AM,9.238,,,,,
419,07/09/22 02:30:00 AM,9.188,,,,,
420,07/09/22 02:45:00 AM,9.139,,,,,
421,07/09/22 03:00:00 AM,9.089,,,,,
422,07/09/22 03:15:00 AM,9.040,,,,,
423,07/09/22 03:30:00 AM,8.990,,,,,
424,07/09/22 03:45:00 AM,8.941,,,,,
425,07/09/22 04:00:00 AM,8.891,,,,,
426,07/09/22 04:15:00 AM,8.841,,,,,
427,07/09/22 04:30:00 AM,8.792,,,,,
428,07/09/22 04:45:00 AM,8.742,,,,,
429,07/09/22 05:00:00 AM,8.693,,,,,
430,07/09/22 05:15:00 AM,8.643,,,,,
431,07/09/22 05:30:00 AM,8.593,,,,,
432,07/09/22 05:45:00 AM,8.543,,,,,
433,07/09/22 06:00:00 AM,8.519,,,,,
434,07/09/22 06:15:00 AM,8.469,,,,,
435,07/09/22 06:30:00 AM,8.419,,,,,
436,07/09/22 06:45:00 AM,8.394,,,,,
437,07/09/22 07:00:00 AM,8.344,,,,,
438,07/09/22 07:15:00 AM,8.319,,,,,
439,07/09/22 07:30:00 AM,8.295,,,,,
440,07/09/22 07:45:00 AM,8.270,,,,,
441,07/09/22 08:00:00 AM,8.245,,,,,
442,07/09/22 08:15:00 AM,8.220,,,,,
443,07/09/22 08:30:00 AM,8.195,,,,,
444,07/09/22 08:45:00 AM,8.195,,,,,
445,07/09/22 09:00:00 AM,8.195,,,,,
446,07/09/22 09:15:00 AM,8.170,,,,,
447,07/09/22 09:30:00 AM,8.195,,,,,
448,07/09/22 09:45:00 AM,8.195,,,,,
449,07/09/22 10:00:00 AM,8.195,,,,,
450,07/09/22 10:15:00 AM,8.245,,,,,
451,07/09/22 10:30:00 AM,8.245,,,,,
452,07/09/22 10:45:00 AM,8.270,,,,,
453,07/09/22 11:00:00 AM,8.295,,,,,
454,07/09/22 11:15:00 AM,8.295,,,,,
455,07/09/22 11:30:00 AM,8.319,,,,,
456,07/09/22 11:45:00 AM,8.344,,,,,
457,07/09/22 12:00:00 PM,8.344,,,,,
458,07/09/22 12:15:00 PM,8.369,,,,,
459,07/09/22 12:30:00 PM,8.369,,,,,
460,07/09/22 12:45:00 PM,8.419,,,,,
461,07/09/22 01:00:00 PM,8.469,,,,,
462,07/09/22 01:15:00 PM,8.519,,,,,
463,07/09/22 01:30:00 PM,8.543,,,,,
464,07/09/22 01:45:00 PM,8.593,,,,,
465,07/09/22 02:00:00 PM,8.643,,,,,
466,07/09/22 02:15:00 PM,8.668,,,,,
467,07/09/22 02:30:00 PM,8.693,,,,,
468,07/09/22 02:45:00 PM,8.742,,,,,
469,07/09/22 03:00:00 PM,8.792,,,,,
470,07/09/22 03:15:00 PM,8.866,,,,,
471,07/09/22 03:30:00 PM,8.965,,,,,
472,07/09/22 03:45:00 PM,9.015,,,,,
473,07/09/22 04:00:00 PM,9.064,,,,,
474,07/09/22 04:15:00 PM,9.114,,,,,
475,07/09/22 04:30:00 PM,9.188,,,,,
476,07/09/22 04:45:00 PM,9.213,,,,,
477,07/09/22 05:00:00 PM,9.262,,,,,
478,07/09/22 05:15:00 PM,9.312,,,,,
479,07/09/22 05:30:00 PM,9.386,,,,,
480,07/09/22 05:45:00 PM,9.435,,,,,
481,07/09/22 06:00:00 PM,9.534,,,,,
482,07/09/22 06:15:00 PM,9.608,,,,,
483,07/09/22 06:30:00 PM,9.657,,,,,
484,07/09/22 06:45:00 PM,9.706,,,,,
485,07/09/22 07:00:00 PM,9.756,,,,,
486,07/09/22 07:15:00 PM,9.805,,,,,
487,07/09/22 07:30:00 PM,9.829,,,,,
488,07/09/22 07:45:00 PM,9.854,,,,,
489,07/09/22 08:00:00 PM,9.879,,,,,
490,07/09/22 08:15:00 PM,9.879,,,,,
491,07/09/22 08:30:00 PM,9.903,,,,,
492,07/09/22 08:45:00 PM,9.903,,,,,
493,07/09/22 09:00:00 PM,9.903,,,,,
494,07/09/22 09:15:00 PM,9.903,,,,,
495,07/09/22 09:30:00 PM,9.903,,,,,
496,07/09/22 09:45:00 PM,9.879,,,,,
497,07/09/22 10:00:00 PM,9.879,,,,,
498,07/09/22 10:15:00 PM,9.879,,,,,
499,07/09/22 10:30:00 PM,9.854,,,,,
500,07/09/22 10:45:00 PM,9.854,,,,,
501,07/09/22 11:00:00 PM,9.829,,,,,
502,07/09/22 11:15:00 PM,9.829,,,,,
503,07/09/22 11:30:00 PM,9.805,,,,,
504,07/09/22 11:45:00 PM,9.780,,,,,
505,07/10/22 12:00:00 AM,9.756,,,,,
506,07/10/22 12:15:00 AM,9.731,,,,,
507,07/10/22 12:30:00 AM,9.682,,,,,
508,07/10/22 12:45:00 AM,9.657,,,,,
509,07/10/22 01:00:00 AM,9.632,,,,,
510,07/10/22 01:15:00 AM,9.583,,,,,
511,07/10/22 01:30:00 AM,9.558,,,,,
512,07/10/22 01:45:00 AM,9.509,,,,,
513,07/10/22 02:00:00 AM,9.485,,,,,
514,07/10/22 02:15:00 AM,9.435,,,,,
515,07/10/22 02:30:00 AM,9.410,,,,,
516,07/10/22 02:45:00 AM,9.361,,,,,
517,07/10/22 03:00:00 AM,9.287,,,,,
518,07/10/22 03:15:00 AM,9.238,,,,,
519,07/10/22 03:30:00 AM,9.188,,,,,
520,07/10/22 03:45:00 AM,9.114,,,,,
521,07/10/22 04:00:00 AM,9.064,,,,,
522,07/10/22 04:15:00 AM,8.990,,,,,
523,07/10/22 04:30:00 AM,8.916,,,,,
524,07/10/22 04:45:00 AM,8.841,,,,,
525,07/10/22 05:00:00 AM,8.767,,,,,
526,07/10/22 05:15:00 AM,8.693,,,,,
