"Plot Title: 20625008"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20625008, SEN S/N: 20625008)","Coupler Detached (LGR S/N: 20625008)","Coupler Attached (LGR S/N: 20625008)","Host Connected (LGR S/N: 20625008)","Stopped (LGR S/N: 20625008)","End Of File (LGR S/N: 20625008)"
114,05/31/23 07:15:00 PM,58.109,,,,,
115,05/31/23 07:30:00 PM,57.936,,,,,
116,05/31/23 07:45:00 PM,57.722,,,,,
117,05/31/23 08:00:00 PM,57.463,,,,,
118,05/31/23 08:15:00 PM,57.160,,,,,
119,05/31/23 08:30:00 PM,56.858,,,,,
120,05/31/23 08:45:00 PM,56.599,,,,,
121,05/31/23 09:00:00 PM,56.340,,,,,
122,05/31/23 09:15:00 PM,56.035,,,,,
123,05/31/23 09:30:00 PM,55.819,,,,,
124,05/31/23 09:45:00 PM,55.558,,,,,
125,05/31/23 10:00:00 PM,55.299,,,,,
126,05/31/23 10:15:00 PM,55.081,,,,,
127,05/31/23 10:30:00 PM,54.734,,,,,
128,05/31/23 10:45:00 PM,54.387,,,,,
129,05/31/23 11:00:00 PM,54.082,,,,,
130,05/31/23 11:15:00 PM,53.776,,,,,
131,05/31/23 11:30:00 PM,53.515,,,,,
132,05/31/23 11:45:00 PM,53.298,,,,,
133,06/01/23 12:00:00 AM,53.035,,,,,
134,06/01/23 12:15:00 AM,52.817,,,,,
135,06/01/23 12:30:00 AM,52.597,,,,,
136,06/01/23 12:45:00 AM,52.423,,,,,
137,06/01/23 01:00:00 AM,52.203,,,,,
138,06/01/23 01:15:00 AM,52.029,,,,,
139,06/01/23 01:30:00 AM,51.852,,,,,
140,06/01/23 01:45:00 AM,51.678,,,,,
141,06/01/23 02:00:00 AM,51.544,,,,,
142,06/01/23 02:15:00 AM,51.413,,,,,
143,06/01/23 02:30:00 AM,51.282,,,,,
144,06/01/23 02:45:00 AM,51.193,,,,,
145,06/01/23 03:00:00 AM,51.062,,,,,
146,06/01/23 03:15:00 AM,50.929,,,,,
147,06/01/23 03:30:00 AM,50.797,,,,,
148,06/01/23 03:45:00 AM,50.709,,,,,
149,06/01/23 04:00:00 AM,50.576,,,,,
150,06/01/23 04:15:00 AM,50.445,,,,,
151,06/01/23 04:30:00 AM,50.356,,,,,
152,06/01/23 04:45:00 AM,50.223,,,,,
153,06/01/23 05:00:00 AM,50.135,,,,,
154,06/01/23 05:15:00 AM,50.002,,,,,
155,06/01/23 05:30:00 AM,49.870,,,,,
156,06/01/23 05:45:00 AM,49.782,,,,,
157,06/01/23 06:00:00 AM,49.649,,,,,
158,06/01/23 06:15:00 AM,49.561,,,,,
159,06/01/23 06:30:00 AM,49.471,,,,,
160,06/01/23 06:45:00 AM,49.383,,,,,
161,06/01/23 07:00:00 AM,49.249,,,,,
162,06/01/23 07:15:00 AM,49.161,,,,,
163,06/01/23 07:30:00 AM,49.073,,,,,
164,06/01/23 07:45:00 AM,49.028,,,,,
165,06/01/23 08:00:00 AM,48.983,,,,,
166,06/01/23 08:15:00 AM,48.983,,,,,
167,06/01/23 08:30:00 AM,49.028,,,,,
168,06/01/23 08:45:00 AM,49.073,,,,,
169,06/01/23 09:00:00 AM,49.116,,,,,
170,06/01/23 09:15:00 AM,49.204,,,,,
171,06/01/23 09:30:00 AM,49.294,,,,,
172,06/01/23 09:45:00 AM,49.471,,,,,
173,06/01/23 10:00:00 AM,49.649,,,,,
174,06/01/23 10:15:00 AM,49.825,,,,,
175,06/01/23 10:30:00 AM,50.047,,,,,
176,06/01/23 10:45:00 AM,50.311,,,,,
177,06/01/23 11:00:00 AM,50.621,,,,,
178,06/01/23 11:15:00 AM,50.929,,,,,
179,06/01/23 11:30:00 AM,51.237,,,,,
180,06/01/23 11:45:00 AM,51.589,,,,,
181,06/01/23 12:00:00 PM,51.895,,,,,
182,06/01/23 12:15:00 PM,52.246,,,,,
183,06/01/23 12:30:00 PM,52.597,,,,,
184,06/01/23 12:45:00 PM,52.947,,,,,
185,06/01/23 01:00:00 PM,53.253,,,,,
186,06/01/23 01:15:00 PM,53.559,,,,,
187,06/01/23 01:30:00 PM,53.908,,,,,
188,06/01/23 01:45:00 PM,54.169,,,,,
189,06/01/23 02:00:00 PM,54.473,,,,,
190,06/01/23 02:15:00 PM,54.777,,,,,
191,06/01/23 02:30:00 PM,54.995,,,,,
192,06/01/23 02:45:00 PM,55.256,,,,,
193,06/01/23 03:00:00 PM,55.429,,,,,
194,06/01/23 03:15:00 PM,55.602,,,,,
195,06/01/23 03:30:00 PM,55.776,,,,,
196,06/01/23 03:45:00 PM,55.949,,,,,
197,06/01/23 04:00:00 PM,56.079,,,,,
198,06/01/23 04:15:00 PM,56.208,,,,,
199,06/01/23 04:30:00 PM,56.340,,,,,
200,06/01/23 04:45:00 PM,56.469,,,,,
201,06/01/23 05:00:00 PM,56.512,,,,,
202,06/01/23 05:15:00 PM,56.642,,,,,
203,06/01/23 05:30:00 PM,56.685,,,,,
204,06/01/23 05:45:00 PM,56.728,,,,,
205,06/01/23 06:00:00 PM,56.728,,,,,
206,06/01/23 06:15:00 PM,56.858,,,,,
207,06/01/23 06:30:00 PM,56.858,,,,,
208,06/01/23 06:45:00 PM,56.815,,,,,
209,06/01/23 07:00:00 PM,56.728,,,,,
210,06/01/23 07:15:00 PM,56.642,,,,,
211,06/01/23 07:30:00 PM,56.469,,,,,
212,06/01/23 07:45:00 PM,56.208,,,,,
213,06/01/23 08:00:00 PM,55.992,,,,,
214,06/01/23 08:15:00 PM,55.776,,,,,
215,06/01/23 08:30:00 PM,55.558,,,,,
216,06/01/23 08:45:00 PM,55.299,,,,,
217,06/01/23 09:00:00 PM,55.038,,,,,
218,06/01/23 09:15:00 PM,54.734,,,,,
219,06/01/23 09:30:00 PM,54.430,,,,,
220,06/01/23 09:45:00 PM,54.126,,,,,
221,06/01/23 10:00:00 PM,53.820,,,,,
222,06/01/23 10:15:00 PM,53.559,,,,,
223,06/01/23 10:30:00 PM,53.298,,,,,
224,06/01/23 10:45:00 PM,53.035,,,,,
225,06/01/23 11:00:00 PM,52.817,,,,,
226,06/01/23 11:15:00 PM,52.641,,,,,
227,06/01/23 11:30:00 PM,52.423,,,,,
228,06/01/23 11:45:00 PM,52.203,,,,,
229,06/02/23 12:00:00 AM,51.984,,,,,
230,06/02/23 12:15:00 AM,51.764,,,,,
231,06/02/23 12:30:00 AM,51.589,,,,,
232,06/02/23 12:45:00 AM,51.370,,,,,
233,06/02/23 01:00:00 AM,51.193,,,,,
234,06/02/23 01:15:00 AM,51.017,,,,,
235,06/02/23 01:30:00 AM,50.797,,,,,
236,06/02/23 01:45:00 AM,50.621,,,,,
237,06/02/23 02:00:00 AM,50.445,,,,,
238,06/02/23 02:15:00 AM,50.268,,,,,
239,06/02/23 02:30:00 AM,50.092,,,,,
240,06/02/23 02:45:00 AM,49.914,,,,,
241,06/02/23 03:00:00 AM,49.782,,,,,
242,06/02/23 03:15:00 AM,49.604,,,,,
243,06/02/23 03:30:00 AM,49.471,,,,,
244,06/02/23 03:45:00 AM,49.338,,,,,
245,06/02/23 04:00:00 AM,49.204,,,,,
246,06/02/23 04:15:00 AM,49.073,,,,,
247,06/02/23 04:30:00 AM,48.983,,,,,
248,06/02/23 04:45:00 AM,48.850,,,,,
249,06/02/23 05:00:00 AM,48.762,,,,,
250,06/02/23 05:15:00 AM,48.717,,,,,
251,06/02/23 05:30:00 AM,48.628,,,,,
252,06/02/23 05:45:00 AM,48.583,,,,,
253,06/02/23 06:00:00 AM,48.538,,,,,
254,06/02/23 06:15:00 AM,48.493,,,,,
255,06/02/23 06:30:00 AM,48.450,,,,,
256,06/02/23 06:45:00 AM,48.405,,,,,
257,06/02/23 07:00:00 AM,48.405,,,,,
258,06/02/23 07:15:00 AM,48.360,,,,,
259,06/02/23 07:30:00 AM,48.315,,,,,
260,06/02/23 07:45:00 AM,48.272,,,,,
261,06/02/23 08:00:00 AM,48.272,,,,,
262,06/02/23 08:15:00 AM,48.227,,,,,
263,06/02/23 08:30:00 AM,48.227,,,,,
264,06/02/23 08:45:00 AM,48.227,,,,,
265,06/02/23 09:00:00 AM,48.227,,,,,
266,06/02/23 09:15:00 AM,48.227,,,,,
267,06/02/23 09:30:00 AM,48.227,,,,,
268,06/02/23 09:45:00 AM,48.272,,,,,
269,06/02/23 10:00:00 AM,48.272,,,,,
270,06/02/23 10:15:00 AM,48.315,,,,,
271,06/02/23 10:30:00 AM,48.405,,,,,
272,06/02/23 10:45:00 AM,48.493,,,,,
273,06/02/23 11:00:00 AM,48.583,,,,,
274,06/02/23 11:15:00 AM,48.717,,,,,
275,06/02/23 11:30:00 AM,48.805,,,,,
276,06/02/23 11:45:00 AM,48.983,,,,,
277,06/02/23 12:00:00 PM,49.116,,,,,
278,06/02/23 12:15:00 PM,49.294,,,,,
279,06/02/23 12:30:00 PM,49.428,,,,,
280,06/02/23 12:45:00 PM,49.604,,,,,
281,06/02/23 01:00:00 PM,49.782,,,,,
282,06/02/23 01:15:00 PM,49.959,,,,,
283,06/02/23 01:30:00 PM,50.092,,,,,
284,06/02/23 01:45:00 PM,50.268,,,,,
285,06/02/23 02:00:00 PM,50.445,,,,,
286,06/02/23 02:15:00 PM,50.664,,,,,
287,06/02/23 02:30:00 PM,50.886,,,,,
288,06/02/23 02:45:00 PM,51.105,,,,,
289,06/02/23 03:00:00 PM,51.237,,,,,
290,06/02/23 03:15:00 PM,51.413,,,,,
291,06/02/23 03:30:00 PM,51.544,,,,,
292,06/02/23 03:45:00 PM,51.633,,,,,
293,06/02/23 04:00:00 PM,51.721,,,,,
294,06/02/23 04:15:00 PM,51.852,,,,,
295,06/02/23 04:30:00 PM,52.029,,,,,
296,06/02/23 04:45:00 PM,52.160,,,,,
297,06/02/23 05:00:00 PM,52.335,,,,,
298,06/02/23 05:15:00 PM,52.509,,,,,
299,06/02/23 05:30:00 PM,52.729,,,,,
300,06/02/23 05:45:00 PM,52.860,,,,,
301,06/02/23 06:00:00 PM,53.035,,,,,
302,06/02/23 06:15:00 PM,53.121,,,,,
303,06/02/23 06:30:00 PM,53.253,,,,,
304,06/02/23 06:45:00 PM,53.341,,,,,
305,06/02/23 07:00:00 PM,53.472,,,,,
306,06/02/23 07:15:00 PM,53.602,,,,,
307,06/02/23 07:30:00 PM,53.733,,,,,
308,06/02/23 07:45:00 PM,53.820,,,,,
309,06/02/23 08:00:00 PM,53.820,,,,,
310,06/02/23 08:15:00 PM,53.776,,,,,
311,06/02/23 08:30:00 PM,53.733,,,,,
312,06/02/23 08:45:00 PM,53.690,,,,,
313,06/02/23 09:00:00 PM,53.645,,,,,
314,06/02/23 09:15:00 PM,53.472,,,,,
315,06/02/23 09:30:00 PM,53.253,,,,,
316,06/02/23 09:45:00 PM,52.992,,,,,
317,06/02/23 10:00:00 PM,52.772,,,,,
318,06/02/23 10:15:00 PM,52.509,,,,,
319,06/02/23 10:30:00 PM,52.291,,,,,
320,06/02/23 10:45:00 PM,52.072,,,,,
321,06/02/23 11:00:00 PM,51.852,,,,,
322,06/02/23 11:15:00 PM,51.678,,,,,
323,06/02/23 11:30:00 PM,51.501,,,,,
324,06/02/23 11:45:00 PM,51.325,,,,,
325,06/03/23 12:00:00 AM,51.193,,,,,
326,06/03/23 12:15:00 AM,51.017,,,,,
327,06/03/23 12:30:00 AM,50.841,,,,,
328,06/03/23 12:45:00 AM,50.709,,,,,
329,06/03/23 01:00:00 AM,50.533,,,,,
330,06/03/23 01:15:00 AM,50.400,,,,,
331,06/03/23 01:30:00 AM,50.223,,,,,
332,06/03/23 01:45:00 AM,50.092,,,,,
333,06/03/23 02:00:00 AM,49.959,,,,,
334,06/03/23 02:15:00 AM,49.825,,,,,
335,06/03/23 02:30:00 AM,49.692,,,,,
336,06/03/23 02:45:00 AM,49.561,,,,,
337,06/03/23 03:00:00 AM,49.471,,,,,
338,06/03/23 03:15:00 AM,49.338,,,,,
339,06/03/23 03:30:00 AM,49.204,,,,,
340,06/03/23 03:45:00 AM,49.116,,,,,
341,06/03/23 04:00:00 AM,48.983,,,,,
342,06/03/23 04:15:00 AM,48.895,,,,,
343,06/03/23 04:30:00 AM,48.762,,,,,
344,06/03/23 04:45:00 AM,48.672,,,,,
345,06/03/23 05:00:00 AM,48.583,,,,,
346,06/03/23 05:15:00 AM,48.493,,,,,
347,06/03/23 05:30:00 AM,48.405,,,,,
348,06/03/23 05:45:00 AM,48.315,,,,,
349,06/03/23 06:00:00 AM,48.227,,,,,
350,06/03/23 06:15:00 AM,48.137,,,,,
351,06/03/23 06:30:00 AM,48.049,,,,,
352,06/03/23 06:45:00 AM,48.004,,,,,
353,06/03/23 07:00:00 AM,47.914,,,,,
354,06/03/23 07:15:00 AM,47.871,,,,,
355,06/03/23 07:30:00 AM,47.826,,,,,
356,06/03/23 07:45:00 AM,47.781,,,,,
357,06/03/23 08:00:00 AM,47.736,,,,,
358,06/03/23 08:15:00 AM,47.736,,,,,
359,06/03/23 08:30:00 AM,47.736,,,,,
360,06/03/23 08:45:00 AM,47.691,,,,,
361,06/03/23 09:00:00 AM,47.736,,,,,
362,06/03/23 09:15:00 AM,47.736,,,,,
363,06/03/23 09:30:00 AM,47.826,,,,,
364,06/03/23 09:45:00 AM,47.871,,,,,
365,06/03/23 10:00:00 AM,47.959,,,,,
366,06/03/23 10:15:00 AM,48.049,,,,,
367,06/03/23 10:30:00 AM,48.137,,,,,
368,06/03/23 10:45:00 AM,48.182,,,,,
369,06/03/23 11:00:00 AM,48.227,,,,,
370,06/03/23 11:15:00 AM,48.272,,,,,
371,06/03/23 11:30:00 AM,48.360,,,,,
372,06/03/23 11:45:00 AM,48.450,,,,,
373,06/03/23 12:00:00 PM,48.538,,,,,
374,06/03/23 12:15:00 PM,48.672,,,,,
375,06/03/23 12:30:00 PM,48.762,,,,,
376,06/03/23 12:45:00 PM,48.938,,,,,
377,06/03/23 01:00:00 PM,49.073,,,,,
378,06/03/23 01:15:00 PM,49.204,,,,,
379,06/03/23 01:30:00 PM,49.383,,,,,
380,06/03/23 01:45:00 PM,49.471,,,,,
381,06/03/23 02:00:00 PM,49.604,,,,,
382,06/03/23 02:15:00 PM,49.692,,,,,
383,06/03/23 02:30:00 PM,49.825,,,,,
384,06/03/23 02:45:00 PM,49.914,,,,,
385,06/03/23 03:00:00 PM,50.047,,,,,
386,06/03/23 03:15:00 PM,50.180,,,,,
387,06/03/23 03:30:00 PM,50.356,,,,,
388,06/03/23 03:45:00 PM,50.488,,,,,
389,06/03/23 04:00:00 PM,50.752,,,,,
390,06/03/23 04:15:00 PM,50.929,,,,,
391,06/03/23 04:30:00 PM,51.105,,,,,
392,06/03/23 04:45:00 PM,51.282,,,,,
393,06/03/23 05:00:00 PM,51.458,,,,,
394,06/03/23 05:15:00 PM,51.678,,,,,
395,06/03/23 05:30:00 PM,51.852,,,,,
396,06/03/23 05:45:00 PM,52.029,,,,,
397,06/03/23 06:00:00 PM,52.203,,,,,
398,06/03/23 06:15:00 PM,52.335,,,,,
399,06/03/23 06:30:00 PM,52.466,,,,,
400,06/03/23 06:45:00 PM,52.597,,,,,
401,06/03/23 07:00:00 PM,52.772,,,,,
402,06/03/23 07:15:00 PM,52.860,,,,,
403,06/03/23 07:30:00 PM,52.903,,,,,
404,06/03/23 07:45:00 PM,52.947,,,,,
405,06/03/23 08:00:00 PM,52.860,,,,,
406,06/03/23 08:15:00 PM,52.817,,,,,
407,06/03/23 08:30:00 PM,52.772,,,,,
408,06/03/23 08:45:00 PM,52.729,,,,,
409,06/03/23 09:00:00 PM,52.686,,,,,
410,06/03/23 09:15:00 PM,52.597,,,,,
411,06/03/23 09:30:00 PM,52.509,,,,,
412,06/03/23 09:45:00 PM,52.466,,,,,
413,06/03/23 10:00:00 PM,52.378,,,,,
414,06/03/23 10:15:00 PM,52.246,,,,,
415,06/03/23 10:30:00 PM,52.160,,,,,
416,06/03/23 10:45:00 PM,52.029,,,,,
417,06/03/23 11:00:00 PM,51.895,,,,,
418,06/03/23 11:15:00 PM,51.721,,,,,
419,06/03/23 11:30:00 PM,51.589,,,,,
420,06/03/23 11:45:00 PM,51.413,,,,,
421,06/04/23 12:00:00 AM,51.282,,,,,
422,06/04/23 12:15:00 AM,51.148,,,,,
423,06/04/23 12:30:00 AM,50.974,,,,,
424,06/04/23 12:45:00 AM,50.841,,,,,
425,06/04/23 01:00:00 AM,50.709,,,,,
426,06/04/23 01:15:00 AM,50.576,,,,,
427,06/04/23 01:30:00 AM,50.400,,,,,
428,06/04/23 01:45:00 AM,50.268,,,,,
429,06/04/23 02:00:00 AM,50.135,,,,,
430,06/04/23 02:15:00 AM,49.959,,,,,
431,06/04/23 02:30:00 AM,49.825,,,,,
432,06/04/23 02:45:00 AM,49.692,,,,,
433,06/04/23 03:00:00 AM,49.561,,,,,
434,06/04/23 03:15:00 AM,49.428,,,,,
435,06/04/23 03:30:00 AM,49.338,,,,,
436,06/04/23 03:45:00 AM,49.204,,,,,
437,06/04/23 04:00:00 AM,49.116,,,,,
438,06/04/23 04:15:00 AM,49.028,,,,,
439,06/04/23 04:30:00 AM,48.938,,,,,
440,06/04/23 04:45:00 AM,48.850,,,,,
441,06/04/23 05:00:00 AM,48.762,,,,,
442,06/04/23 05:15:00 AM,48.717,,,,,
443,06/04/23 05:30:00 AM,48.628,,,,,
444,06/04/23 05:45:00 AM,48.538,,,,,
445,06/04/23 06:00:00 AM,48.493,,,,,
446,06/04/23 06:15:00 AM,48.405,,,,,
447,06/04/23 06:30:00 AM,48.360,,,,,
448,06/04/23 06:45:00 AM,48.315,,,,,
449,06/04/23 07:00:00 AM,48.272,,,,,
450,06/04/23 07:15:00 AM,48.272,,,,,
451,06/04/23 07:30:00 AM,48.227,,,,,
452,06/04/23 07:45:00 AM,48.227,,,,,
453,06/04/23 08:00:00 AM,48.227,,,,,
454,06/04/23 08:15:00 AM,48.227,,,,,
455,06/04/23 08:30:00 AM,48.227,,,,,
456,06/04/23 08:45:00 AM,48.315,,,,,
457,06/04/23 09:00:00 AM,48.405,,,,,
458,06/04/23 09:15:00 AM,48.493,,,,,
459,06/04/23 09:30:00 AM,48.538,,,,,
460,06/04/23 09:45:00 AM,48.672,,,,,
461,06/04/23 10:00:00 AM,48.805,,,,,
462,06/04/23 10:15:00 AM,48.938,,,,,
463,06/04/23 10:30:00 AM,49.073,,,,,
464,06/04/23 10:45:00 AM,49.249,,,,,
465,06/04/23 11:00:00 AM,49.471,,,,,
466,06/04/23 11:15:00 AM,49.649,,,,,
467,06/04/23 11:30:00 AM,49.914,,,,,
468,06/04/23 11:45:00 AM,50.092,,,,,
469,06/04/23 12:00:00 PM,50.445,,,,,
470,06/04/23 12:15:00 PM,50.797,,,,,
471,06/04/23 12:30:00 PM,51.237,,,,,
472,06/04/23 12:45:00 PM,51.501,,,,,
473,06/04/23 01:00:00 PM,51.764,,,,,
474,06/04/23 01:15:00 PM,52.072,,,,,
475,06/04/23 01:30:00 PM,52.291,,,,,
476,06/04/23 01:45:00 PM,52.554,,,,,
477,06/04/23 02:00:00 PM,52.903,,,,,
478,06/04/23 02:15:00 PM,53.298,,,,,
479,06/04/23 02:30:00 PM,53.690,,,,,
480,06/04/23 02:45:00 PM,54.037,,,,,
481,06/04/23 03:00:00 PM,54.387,,,,,
482,06/04/23 03:15:00 PM,54.691,,,,,
483,06/04/23 03:30:00 PM,55.038,,,,,
484,06/04/23 03:45:00 PM,55.342,,,,,
485,06/04/23 04:00:00 PM,55.647,,,,,
486,06/04/23 04:15:00 PM,55.863,,,,,
487,06/04/23 04:30:00 PM,56.035,,,,,
488,06/04/23 04:45:00 PM,56.165,,,,,
489,06/04/23 05:00:00 PM,56.295,,,,,
490,06/04/23 05:15:00 PM,56.383,,,,,
491,06/04/23 05:30:00 PM,56.512,,,,,
492,06/04/23 05:45:00 PM,56.642,,,,,
493,06/04/23 06:00:00 PM,56.685,,,,,
494,06/04/23 06:15:00 PM,56.685,,,,,
495,06/04/23 06:30:00 PM,56.599,,,,,
496,06/04/23 06:45:00 PM,56.469,,,,,
497,06/04/23 07:00:00 PM,56.340,,,,,
498,06/04/23 07:15:00 PM,56.208,,,,,
499,06/04/23 07:30:00 PM,56.079,,,,,
500,06/04/23 07:45:00 PM,55.992,,,,,
501,06/04/23 08:00:00 PM,55.863,,,,,
502,06/04/23 08:15:00 PM,55.733,,,,,
503,06/04/23 08:30:00 PM,55.602,,,,,
504,06/04/23 08:45:00 PM,55.429,,,,,
505,06/04/23 09:00:00 PM,55.213,,,,,
506,06/04/23 09:15:00 PM,55.038,,,,,
507,06/04/23 09:30:00 PM,54.820,,,,,
508,06/04/23 09:45:00 PM,54.648,,,,,
509,06/04/23 10:00:00 PM,54.473,,,,,
510,06/04/23 10:15:00 PM,54.255,,,,,
511,06/04/23 10:30:00 PM,54.082,,,,,
512,06/04/23 10:45:00 PM,53.908,,,,,
513,06/04/23 11:00:00 PM,53.733,,,,,
514,06/04/23 11:15:00 PM,53.559,,,,,
515,06/04/23 11:30:00 PM,53.384,,,,,
516,06/04/23 11:45:00 PM,53.166,,,,,
517,06/05/23 12:00:00 AM,52.992,,,,,
518,06/05/23 12:15:00 AM,52.817,,,,,
519,06/05/23 12:30:00 AM,52.641,,,,,
520,06/05/23 12:45:00 AM,52.466,,,,,
521,06/05/23 01:00:00 AM,52.291,,,,,
522,06/05/23 01:15:00 AM,52.160,,,,,
523,06/05/23 01:30:00 AM,51.984,,,,,
524,06/05/23 01:45:00 AM,51.809,,,,,
525,06/05/23 02:00:00 AM,51.678,,,,,
526,06/05/23 02:15:00 AM,51.544,,,,,
